user_id,age,gender,country,profession,primary_platform,platforms_used_count,daily_usage_hours,sessions_per_day,avg_session_duration_min,preferred_device,peak_usage_time,followers_count,following_count,posts_per_week,likes_given_per_day,comments_per_day,shares_per_day,dms_sent_per_day,preferred_content_type,scroll_speed,ad_click_rate,purchased_via_social_media,monthly_spend_via_social_usd,primary_purpose,sleep_disruption,self_reported_mental_health_score,screen_time_concern,notification_frequency,privacy_setting,influencer_status,account_join_date,mood_while_scrolling,takes_social_media_breaks,age_group,account_tenure_days,mental_health_level,total_engagement
USR01663,13,Female,USA,Freelancer,TikTok,2,2.7,6,27.0,Smartphone,Evening (6-9pm),735,186,2,22,3,1,11,Videos,Medium,0.056,Yes,131.09,Entertainment,Moderate impact,5.4,No,Selected,Friends Only,No,2024-10-29,Stressed,No,Under 18,554,Medium,26
USR01664,22,Male,UK,Designer,Instagram,3,1.8,1,108.0,Tablet,Night (9pm-12am),581,68,4,23,2,1,6,Stories,Slow,0.035,Sometimes,101.26,Learning,Severe impact,6.0,Somewhat,Selected,Private,No,2022-10-03,Inspired,Yes,18-24,1311,Medium,26
USR01665,37,Female,Germany,Freelancer,Twitter/X,5,8.1,5,97.2,Tablet,Evening (6-9pm),4359,183,3,19,0,2,10,Videos,Fast,0.13,Yes,17.48,Networking,Severe impact,3.7,Somewhat,Selected,Private,No,2024-10-18,Stressed,Occasionally,35-44,565,Low,21
USR01666,26,Male,Canada,Doctor,Snapchat,1,2.5,3,50.0,Smartphone,Evening (6-9pm),865,149,4,15,2,1,9,Videos,Slow,0.124,Sometimes,16.25,Learning,Mild impact,7.2,Somewhat,Always On,Public,No,2022-01-09,Inspired,No,25-34,1578,High,18
USR01667,19,Female,Canada,Doctor,Facebook,2,1.5,9,10.0,Tablet,Evening (6-9pm),8253,821,5,22,2,1,9,Reels/Shorts,Fast,0.039,Sometimes,23.39,Business/Marketing,Mild impact,6.5,Somewhat,Do Not Disturb,Private,No,2024-12-22,Relaxed,Yes,18-24,500,Medium,25
USR01668,22,Prefer not to say,USA,Freelancer,Twitter/X,4,9.1,4,136.5,Smartphone,Evening (6-9pm),2033,157,5,23,3,3,10,Photos,Medium,0.065,Sometimes,19.52,Networking,Mild impact,6.5,Yes,Off,Public,No,2022-04-10,Inspired,No,18-24,1487,Medium,29
USR01669,33,Female,Germany,Freelancer,Twitter/X,1,1.0,8,7.5,Smartphone,Afternoon (12-4pm),218,175,3,18,4,3,7,Reels/Shorts,Fast,0.397,No,0.0,Learning,Moderate impact,2.9,Yes,Do Not Disturb,Public,No,2024-06-05,Bored,Occasionally,25-34,700,Low,25
USR01670,31,Male,India,Marketer,Snapchat,1,5.6,8,42.0,Smartphone,Night (9pm-12am),271,1331,2,19,3,2,7,News,Fast,0.231,Yes,10.7,Socializing,No impact,2.1,Yes,Selected,Friends Only,No,2024-09-16,Stressed,Yes,25-34,597,Low,24
USR01671,25,Non-binary,India,Marketer,Twitter/X,5,2.6,2,78.0,Smartphone,Evening (6-9pm),179,450,2,13,4,1,13,Stories,Medium,0.057,Sometimes,93.38,Learning,Mild impact,5.5,Yes,Selected,Private,No,2024-11-07,Stressed,Occasionally,25-34,545,Medium,18
USR01672,24,Female,Germany,Other,Snapchat,3,4.1,6,41.0,Laptop,Night (9pm-12am),5952,1799,1,22,1,0,5,Videos,Fast,0.198,No,0.0,News & Updates,Mild impact,7.4,No,Off,Friends Only,No,2022-12-29,Bored,Occasionally,18-24,1224,High,23
USR01673,23,Male,Canada,Designer,YouTube,5,3.7,9,24.7,Laptop,Evening (6-9pm),320,1108,3,21,6,2,8,Reels/Shorts,Medium,0.041,Yes,17.74,Learning,Moderate impact,3.0,Yes,Off,Private,No,2022-12-22,Stressed,Yes,18-24,1231,Low,29
USR01674,19,Female,India,Student,YouTube,4,4.1,4,61.5,Smartphone,Afternoon (12-4pm),158,84,3,15,3,1,10,Stories,Medium,0.013,Sometimes,41.16,Socializing,No impact,7.8,Yes,Selected,Private,No,2022-09-20,Happy,Occasionally,18-24,1324,High,19
USR01675,39,Female,USA,Student,TikTok,3,9.5,4,142.5,Laptop,Evening (6-9pm),1182,802,1,15,3,2,8,Memes,Medium,0.099,Yes,126.64,News & Updates,Moderate impact,5.7,No,Selected,Friends Only,No,2022-08-01,Happy,Occasionally,35-44,1374,Medium,20
USR01676,24,Female,UK,Designer,TikTok,5,8.7,6,87.0,Smartphone,Evening (6-9pm),558,1525,0,25,1,3,7,Videos,Fast,0.271,No,0.0,Socializing,Mild impact,4.7,Yes,Selected,Friends Only,No,2024-03-04,Inspired,Yes,18-24,793,Medium,29
USR01677,36,Female,USA,Student,Facebook,1,1.6,13,7.4,Smartphone,Night (9pm-12am),1130,1539,2,14,6,6,7,Stories,Medium,0.078,Sometimes,27.46,Business/Marketing,Mild impact,6.3,Yes,Always On,Friends Only,No,2023-10-22,Inspired,Yes,35-44,927,Medium,26
USR01678,39,Male,UK,Engineer,Instagram,5,3.6,6,36.0,Smartphone,Evening (6-9pm),19963,800,1,21,3,0,10,Educational,Slow,0.286,Yes,21.8,Networking,No impact,3.9,Somewhat,Do Not Disturb,Public,Yes,2024-10-29,Relaxed,Yes,35-44,554,Low,24
USR01679,34,Male,Pakistan,Designer,Twitter/X,3,0.6,8,4.5,Smartphone,Evening (6-9pm),3441,781,5,20,4,1,7,Entertainment,Medium,0.13,Sometimes,36.23,Networking,Moderate impact,1.6,Somewhat,Always On,Friends Only,No,2024-02-27,Stressed,Occasionally,25-34,799,Low,25
USR01680,23,Male,Brazil,Marketer,Instagram,2,4.4,8,33.0,Smartphone,Night (9pm-12am),698,170,4,20,8,2,13,Stories,Fast,0.284,No,0.0,Networking,Mild impact,8.4,Yes,Always On,Public,No,2024-05-07,Inspired,Occasionally,18-24,729,High,30
USR01681,30,Male,Pakistan,Entrepreneur,Twitter/X,2,5.0,1,300.0,Smartphone,Evening (6-9pm),52,89,3,23,6,1,9,Photos,Medium,0.063,No,0.0,Business/Marketing,Mild impact,6.1,No,Selected,Public,No,2023-05-24,Inspired,Occasionally,25-34,1078,Medium,30
USR01682,26,Female,Germany,Teacher,YouTube,4,0.5,8,3.8,Smartphone,Night (9pm-12am),270,160,6,20,3,1,9,News,Medium,0.135,Yes,15.04,Learning,Severe impact,4.9,Yes,Do Not Disturb,Friends Only,No,2023-07-15,Stressed,Yes,25-34,1026,Medium,24
USR01683,19,Female,Australia,Engineer,TikTok,5,2.6,4,39.0,Desktop,Evening (6-9pm),2391,33,5,20,3,5,6,Photos,Medium,0.067,No,0.0,News & Updates,Mild impact,5.2,Yes,Selected,Private,No,2024-03-25,Inspired,Occasionally,18-24,772,Medium,28
USR01684,29,Male,India,Entrepreneur,Pinterest,1,4.1,4,61.5,Smartphone,Night (9pm-12am),80,1225,3,19,4,1,12,News,Slow,0.579,No,0.0,Learning,Moderate impact,4.8,Yes,Selected,Friends Only,No,2023-12-04,Neutral,Yes,25-34,884,Medium,24
USR01685,17,Female,USA,Researcher,Facebook,4,3.3,2,99.0,Smartphone,Afternoon (12-4pm),31374,174,6,15,4,3,7,Stories,Medium,0.05,Sometimes,9.89,Networking,Mild impact,5.6,Yes,Selected,Public,Yes,2023-08-26,Relaxed,Occasionally,Under 18,984,Medium,22
USR01686,36,Male,Canada,Designer,Instagram,4,1.0,6,10.0,Smartphone,Afternoon (12-4pm),682,1152,4,15,5,2,7,Stories,Fast,0.144,Sometimes,1.65,Business/Marketing,Mild impact,6.0,Yes,Selected,Private,No,2024-07-16,Stressed,Yes,35-44,659,Medium,22
USR01687,23,Male,USA,Designer,Pinterest,4,1.1,6,11.0,Smartphone,Evening (6-9pm),726,55,1,20,5,2,5,Educational,Fast,0.347,Sometimes,119.71,Business/Marketing,No impact,7.4,No,Selected,Private,No,2022-10-01,Bored,No,18-24,1313,High,27
USR01688,28,Female,Germany,Entrepreneur,TikTok,3,2.4,3,48.0,Smartphone,Afternoon (12-4pm),200,897,5,17,3,1,11,Entertainment,Medium,0.351,Yes,2.21,Entertainment,Severe impact,4.9,No,Do Not Disturb,Private,No,2022-10-10,Relaxed,Occasionally,25-34,1304,Medium,21
USR01689,29,Female,UK,Teacher,YouTube,2,1.9,5,22.8,Laptop,Afternoon (12-4pm),1626,135,8,18,2,2,10,Photos,Fast,0.134,Sometimes,22.99,News & Updates,No impact,4.3,No,Always On,Public,No,2024-04-25,Relaxed,Occasionally,25-34,741,Medium,22
USR01690,24,Female,India,Designer,TikTok,3,2.1,8,15.8,Laptop,Afternoon (12-4pm),82,52,2,18,5,0,6,Memes,Medium,0.269,No,0.0,News & Updates,Mild impact,5.2,Yes,Always On,Public,No,2024-11-15,Relaxed,Occasionally,18-24,537,Medium,23
USR01691,31,Male,Pakistan,Doctor,LinkedIn,2,0.9,9,6.0,Smartphone,Evening (6-9pm),32754,1724,2,32,2,0,8,Memes,Slow,0.108,No,0.0,Learning,Moderate impact,10.0,Yes,Do Not Disturb,Friends Only,Yes,2023-09-05,Stressed,Yes,25-34,974,High,34
USR01692,23,Female,Germany,Entrepreneur,YouTube,5,2.7,3,54.0,Smartphone,Evening (6-9pm),7124,924,4,22,10,2,13,Educational,Fast,0.398,Sometimes,30.16,Socializing,Mild impact,6.5,No,Selected,Public,No,2023-10-05,Happy,Occasionally,18-24,944,Medium,34
USR01693,33,Male,Brazil,Student,Instagram,3,6.6,2,198.0,Smartphone,Morning (6-10am),3911,315,4,19,4,2,12,News,Fast,0.501,Sometimes,60.89,Learning,No impact,6.9,Somewhat,Selected,Friends Only,No,2023-03-22,Inspired,Yes,25-34,1141,Medium,25
USR01694,16,Male,Pakistan,Doctor,Twitter/X,1,1.0,7,8.6,Laptop,Late Night (12am+),54,254,1,21,7,2,5,Stories,Medium,0.034,Yes,73.16,Learning,Severe impact,5.7,Somewhat,Selected,Public,No,2023-02-16,Happy,No,Under 18,1175,Medium,30
USR01695,28,Male,Nigeria,Entrepreneur,Twitter/X,5,2.2,6,22.0,Smartphone,Afternoon (12-4pm),962,414,0,21,6,2,5,Entertainment,Fast,0.404,Sometimes,15.94,Networking,No impact,9.3,Yes,Selected,Friends Only,No,2023-03-06,Relaxed,Occasionally,25-34,1157,High,29
USR01696,42,Female,India,Freelancer,Instagram,3,3.8,6,38.0,Smart TV,Night (9pm-12am),5862,309,3,16,4,0,8,Memes,Fast,0.038,Sometimes,7.56,Networking,No impact,7.7,Somewhat,Do Not Disturb,Friends Only,No,2023-08-19,Relaxed,No,35-44,991,High,20
USR01697,18,Female,UAE,Teacher,Instagram,1,0.7,6,7.0,Laptop,Evening (6-9pm),1934,94,2,13,5,2,7,News,Slow,0.059,No,0.0,News & Updates,No impact,4.3,No,Selected,Private,No,2023-12-09,Stressed,Yes,18-24,879,Medium,20
USR01698,21,Male,UAE,Other,TikTok,5,2.7,4,40.5,Smartphone,Night (9pm-12am),109,149,6,19,5,2,5,Stories,Fast,0.143,No,0.0,Business/Marketing,Mild impact,6.5,No,Selected,Private,No,2022-09-29,Neutral,Yes,18-24,1315,Medium,26
USR01699,31,Female,UAE,Designer,Twitter/X,5,4.9,6,49.0,Laptop,Evening (6-9pm),206,2573,2,25,2,1,9,Memes,Fast,0.207,Sometimes,66.46,Socializing,Severe impact,5.5,Somewhat,Selected,Private,No,2022-12-31,Happy,Occasionally,25-34,1222,Medium,28
USR01700,28,Female,Australia,Teacher,Twitter/X,1,1.2,10,7.2,Tablet,Afternoon (12-4pm),294,6042,2,21,3,2,7,Reels/Shorts,Medium,0.18,Sometimes,21.58,News & Updates,Severe impact,6.9,Yes,Selected,Public,No,2024-10-28,Neutral,Yes,25-34,555,Medium,26
USR01701,29,Female,Nigeria,Student,Facebook,1,2.8,4,42.0,Smartphone,Evening (6-9pm),224,1595,3,16,2,3,2,Stories,Medium,0.144,Sometimes,77.17,Entertainment,Moderate impact,8.0,Yes,Always On,Private,No,2023-10-23,Inspired,Occasionally,25-34,926,High,21
USR01702,30,Male,India,Engineer,Twitter/X,4,4.7,3,94.0,Desktop,Evening (6-9pm),10423,434,4,22,6,5,16,Videos,Medium,0.326,Yes,1.34,Entertainment,Moderate impact,4.0,Yes,Do Not Disturb,Private,Yes,2022-08-25,Bored,Yes,25-34,1350,Low,33
USR01703,32,Female,USA,Researcher,TikTok,3,9.2,1,552.0,Smartphone,Night (9pm-12am),20,163,4,23,1,5,6,Stories,Fast,0.2,Sometimes,65.46,Socializing,Moderate impact,6.8,Somewhat,Selected,Public,No,2023-12-23,Neutral,Yes,25-34,865,Medium,29
USR01704,35,Female,UK,Engineer,Facebook,2,2.8,8,21.0,Smart TV,Late Night (12am+),2166,93,1,16,7,3,6,Videos,Slow,0.176,No,0.0,Entertainment,Moderate impact,4.7,Somewhat,Selected,Friends Only,No,2024-09-10,Neutral,Occasionally,35-44,603,Medium,26
USR01705,30,Male,India,Student,Instagram,1,1.5,3,30.0,Laptop,Morning (6-10am),64,101,2,20,3,1,9,News,Medium,0.071,No,0.0,Networking,Moderate impact,8.7,Yes,Always On,Friends Only,No,2024-05-04,Stressed,Yes,25-34,732,High,24
USR01706,25,Female,Pakistan,Freelancer,Pinterest,2,0.5,4,7.5,Laptop,Afternoon (12-4pm),117,125,8,19,2,2,7,Reels/Shorts,Fast,0.156,Sometimes,2.81,Business/Marketing,Mild impact,7.9,No,Selected,Friends Only,No,2024-12-29,Bored,Occasionally,25-34,493,High,23
USR01707,32,Female,UK,Teacher,YouTube,4,1.5,5,18.0,Smartphone,Afternoon (12-4pm),17,3233,3,15,3,1,4,Educational,Slow,0.049,Sometimes,63.82,Learning,No impact,2.6,Yes,Selected,Friends Only,No,2023-08-09,Stressed,Yes,25-34,1001,Low,19
USR01708,42,Male,USA,Engineer,TikTok,2,0.8,3,16.0,Smartphone,Evening (6-9pm),247,2137,3,16,2,3,5,News,Fast,0.046,No,0.0,Entertainment,Mild impact,4.2,Somewhat,Always On,Public,No,2024-05-15,Happy,No,35-44,721,Medium,21
USR01709,25,Male,Australia,Designer,TikTok,1,6.9,2,207.0,Smartphone,Late Night (12am+),10090,599,3,16,4,1,11,Entertainment,Fast,0.096,No,0.0,Business/Marketing,No impact,3.8,Somewhat,Do Not Disturb,Private,Yes,2022-01-27,Happy,Occasionally,25-34,1560,Low,21
USR01710,19,Female,Pakistan,Student,Snapchat,3,4.5,8,33.8,Tablet,Evening (6-9pm),1071,77,2,23,5,2,8,News,Medium,0.153,No,0.0,Entertainment,Severe impact,6.1,Somewhat,Always On,Friends Only,No,2024-12-06,Happy,Yes,18-24,516,Medium,30
USR01711,35,Non-binary,Pakistan,Marketer,Twitter/X,2,1.1,4,16.5,Laptop,Afternoon (12-4pm),76,714,2,18,4,0,7,Entertainment,Slow,0.07,No,0.0,Socializing,Moderate impact,6.7,Somewhat,Always On,Friends Only,No,2022-08-07,Bored,No,35-44,1368,Medium,22
USR01712,26,Female,UK,Researcher,YouTube,5,1.5,3,30.0,Laptop,Night (9pm-12am),4150,183,2,25,3,3,6,Entertainment,Fast,0.158,Sometimes,9.53,News & Updates,No impact,7.6,No,Selected,Friends Only,No,2022-02-21,Stressed,Yes,25-34,1535,High,31
USR01713,13,Female,Pakistan,Doctor,TikTok,2,2.7,8,20.2,Smartphone,Evening (6-9pm),6101,18,1,17,6,1,10,Entertainment,Fast,0.14,Sometimes,34.01,Entertainment,No impact,5.8,Yes,Selected,Friends Only,No,2024-02-20,Neutral,No,Under 18,806,Medium,24
USR01714,33,Male,Canada,Other,YouTube,4,4.9,5,58.8,Smartphone,Evening (6-9pm),802,345,5,18,7,1,12,Photos,Slow,0.116,No,0.0,News & Updates,Severe impact,5.7,Somewhat,Always On,Friends Only,No,2022-10-25,Bored,No,25-34,1289,Medium,26
USR01715,22,Male,USA,Doctor,TikTok,4,3.6,6,36.0,Smartphone,Night (9pm-12am),25914,89,6,28,1,1,7,Reels/Shorts,Medium,0.03,Sometimes,3.94,Entertainment,Moderate impact,6.7,Yes,Selected,Public,Yes,2022-04-19,Stressed,No,18-24,1478,Medium,30
USR01716,26,Male,India,Freelancer,Facebook,1,3.4,7,29.1,Smartphone,Night (9pm-12am),2918,92,3,20,6,1,5,Memes,Slow,0.296,No,0.0,Entertainment,Mild impact,10.0,Yes,Selected,Friends Only,No,2022-04-26,Stressed,No,25-34,1471,High,27
USR01717,29,Male,Pakistan,Designer,Pinterest,3,3.0,10,18.0,Laptop,Late Night (12am+),2272,181,6,24,3,1,5,Memes,Slow,0.223,Yes,23.09,Business/Marketing,No impact,3.5,No,Selected,Public,No,2023-02-14,Relaxed,Occasionally,25-34,1177,Low,28
USR01718,28,Female,Nigeria,Engineer,Facebook,2,1.1,7,9.4,Laptop,Evening (6-9pm),156,134,2,22,4,3,7,Memes,Slow,0.271,Yes,26.43,Socializing,No impact,2.8,No,Do Not Disturb,Private,No,2023-07-01,Neutral,Yes,25-34,1040,Low,29
USR01719,32,Male,India,Researcher,YouTube,1,2.7,3,54.0,Smartphone,Night (9pm-12am),2057,234,3,20,6,3,8,News,Medium,0.074,No,0.0,Socializing,Moderate impact,5.2,Yes,Selected,Friends Only,No,2022-11-26,Inspired,Yes,25-34,1257,Medium,29
USR01720,23,Male,India,Doctor,YouTube,3,2.5,3,50.0,Smartphone,Morning (6-10am),982,221,2,16,4,3,13,Entertainment,Fast,0.205,No,0.0,Networking,Moderate impact,4.9,Somewhat,Off,Private,No,2023-08-10,Relaxed,No,18-24,1000,Medium,23
USR01721,31,Female,UAE,Other,Facebook,4,0.8,7,6.9,Smartphone,Late Night (12am+),1695,25,3,27,4,1,5,Entertainment,Slow,0.395,Yes,31.51,Socializing,No impact,4.9,Yes,Do Not Disturb,Friends Only,No,2023-05-29,Neutral,Yes,25-34,1073,Medium,32
USR01722,24,Female,Pakistan,Researcher,Instagram,2,6.8,3,136.0,Smartphone,Morning (6-10am),193,1516,5,21,4,0,7,News,Fast,0.042,Sometimes,25.18,Learning,No impact,6.2,No,Always On,Public,No,2022-10-27,Neutral,Yes,18-24,1287,Medium,25
USR01723,32,Male,Pakistan,Doctor,Twitter/X,1,1.7,3,34.0,Laptop,Night (9pm-12am),837,75,3,19,11,4,13,Educational,Fast,0.192,No,0.0,Business/Marketing,Mild impact,4.1,No,Always On,Public,No,2022-05-08,Bored,Yes,25-34,1459,Medium,34
USR01724,31,Female,UK,Engineer,Pinterest,2,0.8,3,16.0,Smartphone,Morning (6-10am),152,78,3,25,4,1,4,News,Medium,0.031,Sometimes,19.53,Networking,Moderate impact,5.1,Somewhat,Selected,Friends Only,No,2023-08-28,Bored,No,25-34,982,Medium,30
USR01725,19,Female,Pakistan,Engineer,YouTube,2,1.9,8,14.2,Smartphone,Morning (6-10am),13,164,3,21,1,4,6,Memes,Fast,0.173,Yes,63.31,Entertainment,Severe impact,5.7,Yes,Selected,Public,No,2023-02-22,Happy,Occasionally,18-24,1169,Medium,26
USR01726,35,Male,Australia,Student,YouTube,5,2.2,2,66.0,Smartphone,Late Night (12am+),4011,214,5,16,5,2,11,News,Fast,0.064,Sometimes,1.07,Socializing,Moderate impact,5.7,Somewhat,Always On,Friends Only,No,2022-03-08,Bored,Yes,35-44,1520,Medium,23
USR01727,22,Male,USA,Teacher,Facebook,4,2.5,5,30.0,Smartphone,Evening (6-9pm),44,1409,4,18,6,1,11,Reels/Shorts,Fast,0.021,Yes,1.2,Business/Marketing,Moderate impact,5.9,Yes,Selected,Private,No,2024-01-05,Stressed,Yes,18-24,852,Medium,25
USR01728,33,Female,Pakistan,Entrepreneur,YouTube,3,2.1,4,31.5,Smartphone,Afternoon (12-4pm),806,338,3,20,2,4,8,Memes,Fast,0.085,Yes,92.68,Socializing,Moderate impact,5.9,No,Selected,Friends Only,No,2024-07-15,Neutral,Yes,25-34,660,Medium,26
USR01729,29,Female,Pakistan,Freelancer,Facebook,4,2.6,2,78.0,Laptop,Night (9pm-12am),1211,482,1,16,9,4,10,Reels/Shorts,Slow,0.159,Yes,60.05,News & Updates,Mild impact,4.7,No,Selected,Public,No,2022-07-29,Relaxed,No,25-34,1377,Medium,29
USR01730,41,Non-binary,UK,Entrepreneur,Instagram,1,2.9,3,58.0,Smartphone,Afternoon (12-4pm),1197,340,4,18,5,4,7,Reels/Shorts,Medium,0.18,Yes,0.12,Learning,No impact,5.7,Yes,Do Not Disturb,Friends Only,No,2023-04-05,Relaxed,No,35-44,1127,Medium,27
USR01731,25,Female,USA,Other,Facebook,4,2.8,2,84.0,Smartphone,Late Night (12am+),399,323,1,29,3,4,14,News,Medium,0.133,Yes,95.42,Networking,No impact,6.2,Yes,Selected,Public,No,2024-03-07,Stressed,Yes,25-34,790,Medium,36
USR01732,24,Male,Pakistan,Designer,Facebook,1,3.4,6,34.0,Laptop,Afternoon (12-4pm),1083,354,7,16,0,1,5,News,Medium,0.167,Yes,12.37,Socializing,No impact,7.9,Yes,Do Not Disturb,Public,No,2023-05-02,Happy,Occasionally,18-24,1100,High,17
USR01733,26,Female,Nigeria,Freelancer,Snapchat,4,3.5,3,70.0,Laptop,Afternoon (12-4pm),1552,24,5,25,2,1,4,Reels/Shorts,Medium,0.226,Yes,20.96,Learning,Severe impact,3.5,Yes,Selected,Friends Only,No,2024-11-12,Bored,Yes,25-34,540,Low,28
USR01734,24,Male,Australia,Teacher,Instagram,1,3.5,6,35.0,Smartphone,Evening (6-9pm),2497,181,4,32,3,4,11,Memes,Fast,0.081,Sometimes,9.39,News & Updates,Severe impact,6.2,Yes,Off,Friends Only,No,2023-08-13,Neutral,Yes,18-24,997,Medium,39
USR01735,33,Female,Pakistan,Student,Facebook,1,4.1,5,49.2,Smartphone,Afternoon (12-4pm),15065,987,7,16,4,1,8,Entertainment,Fast,0.352,No,0.0,Networking,No impact,6.5,No,Always On,Private,Yes,2022-04-07,Neutral,Yes,25-34,1490,Medium,21
USR01736,14,Male,India,Teacher,Instagram,2,1.6,4,24.0,Tablet,Morning (6-10am),1013,10000,4,14,1,1,8,Reels/Shorts,Slow,0.176,No,0.0,Learning,Mild impact,6.5,No,Do Not Disturb,Friends Only,No,2024-02-21,Bored,Yes,Under 18,805,Medium,16
USR01737,18,Male,USA,Entrepreneur,LinkedIn,5,1.6,6,16.0,Tablet,Morning (6-10am),746,57,7,25,2,1,5,Memes,Medium,0.181,Yes,41.78,Entertainment,Mild impact,6.6,No,Selected,Public,No,2024-03-04,Bored,No,18-24,793,Medium,28
USR01738,18,Male,Canada,Researcher,Instagram,5,4.9,6,49.0,Smartphone,Night (9pm-12am),130,406,4,20,3,1,7,Photos,Fast,0.053,No,0.0,Networking,Moderate impact,3.8,No,Selected,Public,No,2024-05-03,Relaxed,Yes,18-24,733,Low,24
USR01739,34,Female,USA,Entrepreneur,Instagram,2,1.9,6,19.0,Laptop,Night (9pm-12am),1457,123,3,11,4,4,8,Stories,Medium,0.086,No,0.0,Socializing,Mild impact,6.5,Yes,Selected,Friends Only,No,2023-10-03,Inspired,Yes,25-34,946,Medium,19
USR01740,40,Female,UAE,Researcher,TikTok,5,2.4,7,20.6,Smartphone,Late Night (12am+),2211,2856,1,20,3,2,10,Stories,Fast,0.07,Sometimes,21.21,Networking,No impact,6.4,Yes,Always On,Friends Only,No,2022-04-21,Bored,No,35-44,1476,Medium,25
USR01741,26,Male,Brazil,Other,Instagram,3,2.2,10,13.2,Smartphone,Late Night (12am+),470,48,3,20,4,2,6,News,Medium,0.028,No,0.0,Learning,Moderate impact,7.2,No,Selected,Friends Only,No,2022-01-27,Bored,Yes,25-34,1560,High,26
USR01742,25,Female,UK,Doctor,Facebook,2,9.0,12,45.0,Smartphone,Afternoon (12-4pm),1772,517,1,14,8,0,11,News,Medium,0.19,Yes,10.08,Entertainment,Severe impact,5.9,No,Selected,Private,No,2023-05-30,Relaxed,Yes,25-34,1072,Medium,22
USR01743,27,Female,UK,Engineer,TikTok,5,1.4,5,16.8,Smartphone,Evening (6-9pm),392,45,4,15,3,6,7,Entertainment,Medium,0.055,Yes,33.37,Socializing,No impact,5.2,No,Do Not Disturb,Public,No,2023-02-20,Neutral,Occasionally,25-34,1171,Medium,24
USR01744,36,Male,Canada,Marketer,YouTube,2,1.3,7,11.1,Tablet,Late Night (12am+),2225,166,3,24,3,2,5,Reels/Shorts,Slow,0.229,No,0.0,Socializing,No impact,8.0,Somewhat,Always On,Private,No,2024-06-26,Bored,Occasionally,35-44,679,High,29
USR01745,19,Female,India,Entrepreneur,LinkedIn,2,2.6,10,15.6,Laptop,Night (9pm-12am),3438,234,3,25,4,3,13,Educational,Fast,0.055,No,0.0,Business/Marketing,Mild impact,4.0,Yes,Selected,Private,No,2023-04-07,Relaxed,No,18-24,1125,Low,32
USR01746,28,Female,Pakistan,Student,Snapchat,2,2.3,2,69.0,Smartphone,Afternoon (12-4pm),3352,883,3,16,2,2,8,Photos,Medium,0.23,Sometimes,43.54,Business/Marketing,Moderate impact,3.7,Somewhat,Selected,Public,No,2024-01-24,Inspired,Occasionally,25-34,833,Low,20
USR01747,34,Male,Pakistan,Other,YouTube,5,1.1,4,16.5,Desktop,Night (9pm-12am),822,67,2,24,5,2,7,Entertainment,Medium,0.16,No,0.0,Learning,No impact,4.0,Somewhat,Selected,Public,No,2023-02-07,Stressed,No,25-34,1184,Low,31
USR01748,31,Female,Pakistan,Researcher,Instagram,5,2.4,6,24.0,Smartphone,Afternoon (12-4pm),102,542,4,20,4,3,12,Memes,Fast,0.016,No,0.0,Networking,Mild impact,6.8,Somewhat,Do Not Disturb,Friends Only,No,2023-02-01,Inspired,Occasionally,25-34,1190,Medium,27
USR01749,28,Female,USA,Marketer,Instagram,3,2.6,4,39.0,Smartphone,Night (9pm-12am),221,250,6,27,1,4,14,Photos,Medium,0.149,Sometimes,46.29,Socializing,Moderate impact,4.9,No,Selected,Friends Only,No,2023-08-26,Happy,Yes,25-34,984,Medium,32
USR01750,35,Female,Germany,Engineer,Instagram,2,1.8,5,21.6,Smartphone,Morning (6-10am),1941,339,1,14,4,1,6,Photos,Medium,0.062,Yes,11.06,News & Updates,No impact,6.0,Somewhat,Always On,Friends Only,No,2024-07-08,Inspired,Yes,35-44,667,Medium,19
USR01751,13,Male,UK,Freelancer,TikTok,5,2.3,3,46.0,Smartphone,Morning (6-10am),54603,772,6,16,2,2,10,Educational,Fast,0.071,Yes,7.37,Socializing,No impact,8.7,Somewhat,Selected,Public,Yes,2022-12-30,Bored,Yes,Under 18,1223,High,20
USR01752,32,Male,Brazil,Designer,Facebook,3,1.5,3,30.0,Smartphone,Night (9pm-12am),360,52,7,18,4,1,4,Educational,Fast,0.039,Sometimes,83.55,Socializing,Severe impact,4.1,No,Always On,Friends Only,No,2022-06-02,Inspired,Yes,25-34,1434,Medium,23
USR01753,21,Female,Australia,Entrepreneur,Twitter/X,4,1.1,3,22.0,Smartphone,Afternoon (12-4pm),1510,647,2,13,1,2,8,Memes,Fast,0.281,No,0.0,Business/Marketing,Moderate impact,3.1,Somewhat,Selected,Friends Only,No,2023-01-18,Neutral,Yes,18-24,1204,Low,16
USR01754,13,Male,USA,Other,TikTok,3,1.9,6,19.0,Smartphone,Morning (6-10am),244,123,3,28,5,1,5,News,Medium,0.163,No,0.0,Learning,Moderate impact,7.7,Somewhat,Selected,Public,No,2022-12-22,Happy,Occasionally,Under 18,1231,High,34
USR01755,31,Female,UK,Teacher,Instagram,5,1.2,5,14.4,Desktop,Evening (6-9pm),115,911,1,19,6,3,6,Reels/Shorts,Fast,0.33,Sometimes,103.63,Business/Marketing,No impact,4.7,Yes,Selected,Private,No,2024-11-18,Inspired,No,25-34,534,Medium,28
